Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch195_file76_strand.fast5_BaseCalled_Complement.fasta.maf	ch195_file76	50.05	112	5478	+	5610	gi|170079663|ref|NC_010473.1|	1592421	5756	+	4686137	6121	4025	65.76	71.75	24	3.34	97.65	17	10	5	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch139_file63_strand.fast5_BaseCalled_Complement.fasta.maf	ch139_file63	53.24	55	1438	+	1514	gi|170079663|ref|NC_010473.1|	2235085	1488	+	4686137	1594	1067	66.94	70.48	18	3.37	94.98	4	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch77_file19_strand.fast5_BaseCalled_Complement.fasta.maf	ch77_file19	48.83	52	2657	+	2742	gi|170079663|ref|NC_010473.1|	3460888	2879	+	4686137	3013	2076	68.90	75.71	23	3.75	96.90	7	4	3	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch328_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch328_file9	52.49	53	1195	+	1284	gi|170079663|ref|NC_010473.1|	2666483	1297	+	4686137	1349	921	68.27	71.73	16	3.46	93.07	4	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch243_file82_strand.fast5_BaseCalled_Complement.fasta.maf	ch243_file82	48.62	40	2460	+	2577	gi|170079663|ref|NC_010473.1|	1731624	2513	+	4686137	2719	1874	68.92	72.72	34	3.84	95.46	7	5	3	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch133_file40_strand.fast5_BaseCalled_Complement.fasta.maf	ch133_file40	49.42	58	4762	+	4873	gi|170079663|ref|NC_010473.1|	321007	5055	+	4686137	5393	3517	65.21	72.17	22	3.32	97.72	8	5	3	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch300_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch300_file9	51.65	57	940	+	1092	gi|170079663|ref|NC_010473.1|	2426695	874	+	4686137	992	654	65.93	59.89	19	3.24	86.08	2	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch84_file70_strand.fast5_BaseCalled_Complement.fasta.maf	ch84_file70	49.13	39	6635	+	6729	gi|170079663|ref|NC_010473.1|	3101095	7028	+	4686137	7395	5016	67.83	74.54	30	3.54	98.60	25	16	12	10	9	7
N79596_dh10b_8kb_11022015_0627_1_ch335_file147_strand.fast5_BaseCalled_Complement.fasta.maf	ch335_file147	50.78	98	1542	+	1658	gi|170079663|ref|NC_010473.1|	4320909	1644	+	4686137	1727	1194	69.14	72.01	26	3.69	93.00	5	3	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch367_file17_strand.fast5_BaseCalled_Complement.fasta.maf	ch367_file17	50.88	25	1320	+	1480	gi|170079663|ref|NC_010473.1|	3401720	1422	+	4686137	1474	1001	67.91	67.64	29	3.35	89.19	7	5	4	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch249_file77_strand.fast5_BaseCalled_Complement.fasta.maf	ch249_file77	50.41	258	2981	+	3287	gi|170079663|ref|NC_010473.1|	2506490	3531	+	4686137	3622	2359	65.13	71.77	18	3.39	90.69	4	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch48_file7_strand.fast5_BaseCalled_Complement.fasta.maf	ch48_file7	51.05	135	4417	+	5690	gi|170079663|ref|NC_010473.1|	863441	4761	+	4686137	4995	3327	66.61	58.47	28	3.35	77.63	12	7	4	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch57_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch57_file5	48.55	72	4028	+	4282	gi|170079663|ref|NC_010473.1|	3776739	4696	+	4686137	4856	3125	64.35	72.98	21	3.27	94.07	8	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch244_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch244_file5	51.22	19	9751	+	9840	gi|170079663|ref|NC_010473.1|	2998135	9906	+	4686137	10474	7323	69.92	74.42	42	4.09	99.10	65	41	30	20	10	7
N79596_dh10b_8kb_11022015_0627_1_ch136_file23_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file23	50.26	11	3253	+	3321	gi|170079663|ref|NC_010473.1|	182716	3550	+	4686137	3731	2526	67.70	76.06	26	3.68	97.95	16	13	7	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch149_file12_strand.fast5_BaseCalled_Complement.fasta.maf	ch149_file12	52.07	30	5659	+	5836	gi|170079663|ref|NC_010473.1|	547023	6138	+	4686137	6455	4123	63.87	70.65	22	3.01	96.97	12	6	4	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch407_file38_strand.fast5_BaseCalled_Complement.fasta.maf	ch407_file38	50.95	80	2478	+	2581	gi|170079663|ref|NC_010473.1|	811927	2564	+	4686137	2730	1816	66.52	70.36	26	3.34	96.01	12	7	4	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch20_file1_strand.fast5_BaseCalled_Complement.fasta.maf	ch20_file1	47.87	33	945	+	1103	gi|170079663|ref|NC_010473.1|	625036	977	+	4686137	1042	725	69.58	65.73	18	3.70	85.68	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch53_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch53_file21	49.03	277	3942	+	4246	gi|170079663|ref|NC_010473.1|	516612	4335	+	4686137	4497	3090	68.71	72.77	26	3.72	92.84	12	9	5	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch361_file15_strand.fast5_BaseCalled_Complement.fasta.maf	ch361_file15	51.13	35	1121	+	1191	gi|170079663|ref|NC_010473.1|	1217632	1227	+	4686137	1276	895	70.14	75.15	19	3.94	94.12	4	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch509_file57_strand.fast5_BaseCalled_Complement.fasta.maf	ch509_file57	51.68	18	3316	+	3390	gi|170079663|ref|NC_010473.1|	777638	3666	+	4686137	3865	2541	65.74	74.96	20	3.38	97.82	9	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch196_file56_strand.fast5_BaseCalled_Complement.fasta.maf	ch196_file56	51.28	148	4145	+	4321	gi|170079663|ref|NC_010473.1|	4486455	4338	+	4686137	4580	3096	67.60	71.65	22	3.47	95.93	16	11	4	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch101_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch101_file9	50.88	201	6798	+	8499	gi|170079663|ref|NC_010473.1|	183830	7252	+	4686137	7641	5151	67.41	60.61	31	3.39	79.99	24	15	9	4	4	2
N79596_dh10b_8kb_11022015_0627_1_ch140_file54_strand.fast5_BaseCalled_Complement.fasta.maf	ch140_file54	49.61	62	1341	+	1415	gi|170079663|ref|NC_010473.1|	3288244	1412	+	4686137	1503	993	66.07	70.18	18	3.40	94.77	3	3	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch375_file27_strand.fast5_BaseCalled_Complement.fasta.maf	ch375_file27	53.99	20	4099	+	4169	gi|170079663|ref|NC_010473.1|	3781936	4208	+	4686137	4514	3160	70.00	75.80	33	3.96	98.32	18	13	6	5	5	3
N79596_dh10b_8kb_11022015_0627_1_ch450_file35_strand.fast5_BaseCalled_Complement.fasta.maf	ch450_file35	48.84	16	4251	+	4371	gi|170079663|ref|NC_010473.1|	3932451	4525	+	4686137	4654	3382	72.67	77.37	38	4.47	97.25	31	21	11	10	10	9
N79596_dh10b_8kb_11022015_0627_1_ch84_file103_strand.fast5_BaseCalled_Complement.fasta.maf	ch84_file103	51.20	26	3552	+	3762	gi|170079663|ref|NC_010473.1|	3906534	3712	+	4686137	3925	2698	68.74	71.72	21	3.70	94.42	15	11	7	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch406_file47_strand.fast5_BaseCalled_Complement.fasta.maf	ch406_file47	49.15	54	5604	+	5738	gi|170079663|ref|NC_010473.1|	653566	5729	+	4686137	6169	3861	62.59	67.29	21	2.90	97.66	11	6	4	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch434_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch434_file9	48.45	166	4278	+	4456	gi|170079663|ref|NC_010473.1|	2066062	4228	+	4686137	4603	3052	66.30	68.49	25	3.39	96.01	8	5	4	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch434_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch434_file16	51.09	70	2001	+	2071	gi|170079663|ref|NC_010473.1|	2740044	2097	+	4686137	2207	1628	73.77	78.61	27	4.59	96.62	15	9	6	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch306_file109_strand.fast5_BaseCalled_Complement.fasta.maf	ch306_file109	47.85	63	1408	+	1509	gi|170079663|ref|NC_010473.1|	4577969	1540	+	4686137	1626	1099	67.59	72.83	17	3.68	93.31	5	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch368_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch368_file14	51.52	57	5122	+	5208	gi|170079663|ref|NC_010473.1|	3940682	5512	+	4686137	5778	4103	71.01	78.78	30	4.18	98.35	30	18	11	8	6	5
N79596_dh10b_8kb_11022015_0627_1_ch306_file46_strand.fast5_BaseCalled_Complement.fasta.maf	ch306_file46	50.22	19	4455	+	4518	gi|170079663|ref|NC_010473.1|	392332	4769	+	4686137	5005	3548	70.89	78.53	29	4.07	98.61	20	12	8	6	4	3
N79596_dh10b_8kb_11022015_0627_1_ch336_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch336_file34	50.03	52	3901	+	3980	gi|170079663|ref|NC_010473.1|	4427835	4253	+	4686137	4469	2970	66.46	74.62	28	3.27	98.02	15	9	5	4	3	3
N79596_dh10b_8kb_11022015_0627_1_ch509_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch509_file5	48.60	24	3867	+	3957	gi|170079663|ref|NC_010473.1|	296125	4034	+	4686137	4289	3076	71.72	77.74	27	4.12	97.73	25	14	7	5	4	2
N79596_dh10b_8kb_11022015_0627_1_ch75_file62_strand.fast5_BaseCalled_Complement.fasta.maf	ch75_file62	48.65	94	3693	+	3813	gi|170079663|ref|NC_010473.1|	1503051	3877	+	4686137	4103	2835	69.10	74.35	39	3.76	96.85	12	7	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch139_file10_strand.fast5_BaseCalled_Complement.fasta.maf	ch139_file10	51.39	19	4829	+	4888	gi|170079663|ref|NC_010473.1|	4042960	5446	+	4686137	5653	3732	66.02	76.35	27	3.40	98.79	17	8	6	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch325_file26_strand.fast5_BaseCalled_Complement.fasta.maf	ch325_file26	49.20	62	1352	+	1429	gi|170079663|ref|NC_010473.1|	3226398	1413	+	4686137	1503	1048	69.73	73.34	26	3.87	94.61	5	2	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch17_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch17_file5	53.13	78	3713	+	3872	gi|170079663|ref|NC_010473.1|	3338095	4031	+	4686137	4243	2788	65.71	72.00	23	3.13	95.89	10	5	4	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch11_file198_strand.fast5_BaseCalled_Complement.fasta.maf	ch11_file198	49.83	49	4020	+	4072	gi|170079663|ref|NC_010473.1|	4227829	3939	+	4686137	4323	2838	65.65	69.70	29	3.37	98.72	13	8	5	3	3	2
N79596_dh10b_8kb_11022015_0627_1_ch449_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch449_file50	49.34	22	3277	+	3336	gi|170079663|ref|NC_010473.1|	494789	3693	+	4686137	3835	2463	64.22	73.83	34	3.15	98.23	10	4	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch326_file112_strand.fast5_BaseCalled_Complement.fasta.maf	ch326_file112	47.12	46	1527	+	1632	gi|170079663|ref|NC_010473.1|	1779595	1624	+	4686137	1735	1123	64.73	68.81	17	2.99	93.57	4	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch83_file3_strand.fast5_BaseCalled_Complement.fasta.maf	ch83_file3	49.56	46	6673	+	6737	gi|170079663|ref|NC_010473.1|	730110	7116	+	4686137	7503	5264	70.16	78.14	28	4.03	99.05	33	22	14	7	2	2
N79596_dh10b_8kb_11022015_0627_1_ch199_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch199_file50	51.11	81	2706	+	2794	gi|170079663|ref|NC_010473.1|	4325174	2797	+	4686137	2967	2058	69.36	73.66	28	3.80	96.85	14	8	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch314_file53_strand.fast5_BaseCalled_Complement.fasta.maf	ch314_file53	53.33	61	1620	+	1742	gi|170079663|ref|NC_010473.1|	1471307	1716	+	4686137	1803	1224	67.89	70.26	16	3.62	93.00	3	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file20_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file20	52.51	109	4495	+	4639	gi|170079663|ref|NC_010473.1|	3041057	4594	+	4686137	4957	3330	67.18	71.78	22	3.45	96.90	10	8	3	3	0	0
N79596_dh10b_8kb_11022015_0627_1_ch354_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch354_file9	51.54	40	2423	+	2689	gi|170079663|ref|NC_010473.1|	2738453	2502	+	4686137	2671	1895	70.95	70.47	24	4.17	90.11	13	9	6	5	2	0
N79596_dh10b_8kb_11022015_0627_1_ch179_file90_strand.fast5_BaseCalled_Complement.fasta.maf	ch179_file90	50.12	734	3422	+	4222	gi|170079663|ref|NC_010473.1|	1210117	4131	+	4686137	4248	2726	64.17	64.57	23	3.22	81.05	2	2	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file131_strand.fast5_BaseCalled_Complement.fasta.maf	ch26_file131	50.42	37	5350	+	5543	gi|170079663|ref|NC_010473.1|	3594504	5651	+	4686137	5979	3974	66.47	71.69	28	3.48	96.52	25	16	11	8	6	3
N79596_dh10b_8kb_11022015_0627_1_ch326_file4_strand.fast5_BaseCalled_Complement.fasta.maf	ch326_file4	51.49	99	3936	+	4061	gi|170079663|ref|NC_010473.1|	4359350	4088	+	4686137	4368	3002	68.73	73.92	22	3.68	96.92	7	3	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch253_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch253_file21	51.00	50	5617	+	5708	gi|170079663|ref|NC_010473.1|	165270	5765	+	4686137	6155	4375	71.08	76.65	29	4.12	98.41	41	21	10	9	5	2
N79596_dh10b_8kb_11022015_0627_1_ch453_file93_strand.fast5_BaseCalled_Complement.fasta.maf	ch453_file93	51.74	51	5853	+	5947	gi|170079663|ref|NC_010473.1|	1797609	6016	+	4686137	6435	4388	68.19	73.79	29	3.60	98.42	22	9	4	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch450_file164_strand.fast5_BaseCalled_Complement.fasta.maf	ch450_file164	49.29	42	2006	+	2104	gi|170079663|ref|NC_010473.1|	4456643	2188	+	4686137	2279	1534	67.31	72.91	25	3.49	95.34	9	6	4	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch276_file108_strand.fast5_BaseCalled_Complement.fasta.maf	ch276_file108	50.20	34	2918	+	3022	gi|170079663|ref|NC_010473.1|	4299213	2995	+	4686137	3220	2099	65.19	69.46	22	3.38	96.56	5	3	2	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch94_file204_strand.fast5_BaseCalled_Complement.fasta.maf	ch94_file204	49.32	105	4284	+	4440	gi|170079663|ref|NC_010473.1|	594256	4709	+	4686137	4916	3280	66.72	73.87	25	3.45	96.49	7	3	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch214_file76_strand.fast5_BaseCalled_Complement.fasta.maf	ch214_file76	52.24	74	4822	+	4929	gi|170079663|ref|NC_010473.1|	4663730	4960	+	4686137	5289	3653	69.07	74.11	22	3.70	97.83	24	15	8	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch292_file49_strand.fast5_BaseCalled_Complement.fasta.maf	ch292_file49	50.81	148	3884	+	4153	gi|170079663|ref|NC_010473.1|	1475567	4333	+	4686137	4518	3078	68.13	74.12	38	3.84	93.52	20	14	8	4	4	4
N79596_dh10b_8kb_11022015_0627_1_ch481_file25_strand.fast5_BaseCalled_Complement.fasta.maf	ch481_file25	51.59	30	4195	+	4301	gi|170079663|ref|NC_010473.1|	1928093	4202	+	4686137	4555	3122	68.54	72.59	36	3.79	97.54	22	17	13	6	5	3
N79596_dh10b_8kb_11022015_0627_1_ch296_file23_strand.fast5_BaseCalled_Complement.fasta.maf	ch296_file23	53.15	19	1085	+	1112	gi|170079663|ref|NC_010473.1|	1106763	1115	+	4686137	1198	821	68.53	73.83	16	3.59	97.57	4	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch449_file1_strand.fast5_BaseCalled_Complement.fasta.maf	ch449_file1	56.05	27	416	+	521	gi|170079663|ref|NC_010473.1|	2677876	475	+	4686137	487	340	69.82	65.26	15	3.58	79.85	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch468_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch468_file34	54.84	16	2925	+	2987	gi|170079663|ref|NC_010473.1|	4657146	3244	+	4686137	3388	2227	65.73	74.56	19	3.27	97.92	6	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch248_file107_strand.fast5_BaseCalled_Complement.fasta.maf	ch248_file107	51.63	56	2125	+	2210	gi|170079663|ref|NC_010473.1|	2460403	2224	+	4686137	2342	1642	70.11	74.30	22	3.81	96.15	6	6	2	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch66_file298_strand.fast5_BaseCalled_Complement.fasta.maf	ch66_file298	48.73	62	2905	+	3002	gi|170079663|ref|NC_010473.1|	711295	2881	+	4686137	3138	2170	69.15	72.29	22	3.81	96.77	9	6	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch328_file94_strand.fast5_BaseCalled_Complement.fasta.maf	ch328_file94	48.64	40	3713	+	3853	gi|170079663|ref|NC_010473.1|	211532	3942	+	4686137	4139	2788	67.36	72.36	24	3.42	96.37	11	5	3	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch416_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch416_file21	47.55	109	3585	+	3851	gi|170079663|ref|NC_010473.1|	4638949	4009	+	4686137	4168	2782	66.75	72.24	25	3.55	93.09	11	8	5	5	1	1
N79596_dh10b_8kb_11022015_0627_1_ch26_file36_strand.fast5_BaseCalled_Complement.fasta.maf	ch26_file36	51.28	52	5803	+	5903	gi|170079663|ref|NC_010473.1|	2728119	6130	+	4686137	6548	4365	66.66	73.95	26	3.37	98.31	14	8	5	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch375_file73_strand.fast5_BaseCalled_Complement.fasta.maf	ch375_file73	51.28	11	7040	+	7129	gi|170079663|ref|NC_010473.1|	1793011	7412	+	4686137	7890	5211	66.05	73.10	30	3.35	98.75	28	17	10	9	5	4
N79596_dh10b_8kb_11022015_0627_1_ch408_file8_strand.fast5_BaseCalled_Complement.fasta.maf	ch408_file8	50.09	195	3183	+	3442	gi|170079663|ref|NC_010473.1|	229111	3494	+	4686137	3627	2384	65.73	69.26	25	3.17	92.48	8	6	6	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch85_file155_strand.fast5_BaseCalled_Complement.fasta.maf	ch85_file155	50.43	80	4492	+	4581	gi|170079663|ref|NC_010473.1|	4555620	4607	+	4686137	4955	3302	66.64	72.08	24	3.41	98.06	13	9	7	3	3	0
N79596_dh10b_8kb_11022015_0627_1_ch140_file60_strand.fast5_BaseCalled_Complement.fasta.maf	ch140_file60	52.72	71	1146	+	1231	gi|170079663|ref|NC_010473.1|	1571782	1239	+	4686137	1305	869	66.59	70.59	22	3.33	93.10	2	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch368_file80_strand.fast5_BaseCalled_Complement.fasta.maf	ch368_file80	52.56	25	3034	+	3130	gi|170079663|ref|NC_010473.1|	2986480	3121	+	4686137	3363	2291	68.12	73.19	28	3.76	96.93	11	5	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch224_file104_strand.fast5_BaseCalled_Complement.fasta.maf	ch224_file104	48.70	75	947	+	1041	gi|170079663|ref|NC_010473.1|	166196	951	+	4686137	1022	704	68.88	67.63	21	3.71	90.97	2	2	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch11_file133_strand.fast5_BaseCalled_Complement.fasta.maf	ch11_file133	51.28	23	3988	+	4035	gi|170079663|ref|NC_010473.1|	2425383	4264	+	4686137	4512	2987	66.20	74.03	22	3.34	98.84	6	4	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch196_file26_strand.fast5_BaseCalled_Complement.fasta.maf	ch196_file26	52.80	63	4670	+	4828	gi|170079663|ref|NC_010473.1|	1121646	4953	+	4686137	5235	3465	66.19	71.77	21	3.27	96.73	8	6	3	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch450_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch450_file50	51.19	149	3300	+	3501	gi|170079663|ref|NC_010473.1|	1472804	3522	+	4686137	3696	2540	68.72	72.55	22	3.52	94.26	7	2	2	2	0	0
