Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch223_file85_strand.fast5_BaseCalled_Template.fasta.maf	ch223_file85	50.67	21	944	+	973	gi|170079663|ref|NC_010473.1|	3203247	1002	+	4686137	1048	719	68.61	73.90	29	3.87	97.02	9	7	5	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch57_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch57_file5	52.02	19	4740	+	4762	gi|170079663|ref|NC_010473.1|	3776740	4878	+	4686137	5190	3538	68.17	74.30	39	3.66	99.54	25	15	13	10	6	5
N79596_dh10b_8kb_11022015_0627_1_ch135_file7_strand.fast5_BaseCalled_Template.fasta.maf	ch135_file7	52.62	9	1021	+	1030	gi|170079663|ref|NC_010473.1|	1755123	1155	+	4686137	1183	809	68.39	78.54	23	3.64	99.13	5	3	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch139_file63_strand.fast5_BaseCalled_Template.fasta.maf	ch139_file63	51.63	41	1207	+	1257	gi|170079663|ref|NC_010473.1|	2235154	1423	+	4686137	1458	906	62.14	72.08	19	2.98	96.02	3	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file93_strand.fast5_BaseCalled_Template.fasta.maf	ch286_file93	49.95	22	4161	+	4214	gi|170079663|ref|NC_010473.1|	2789273	4382	+	4686137	4687	3036	64.77	72.05	23	3.15	98.74	4	4	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch456_file18_strand.fast5_BaseCalled_Template.fasta.maf	ch456_file18	48.18	3	4958	+	5309	gi|170079663|ref|NC_010473.1|	1477399	5495	+	4686137	5681	3843	67.65	72.39	29	3.48	93.39	19	9	8	6	3	2
N79596_dh10b_8kb_11022015_0627_1_ch11_file1_strand.fast5_BaseCalled_Template.fasta.maf	ch11_file1	48.71	2	730	+	739	gi|170079663|ref|NC_010473.1|	624981	880	+	4686137	889	585	65.80	79.16	20	3.38	98.78	5	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch351_file49_strand.fast5_BaseCalled_Template.fasta.maf	ch351_file49	49.76	4	3953	+	3991	gi|170079663|ref|NC_010473.1|	3071316	4389	+	4686137	4575	3026	66.14	75.82	30	3.35	99.05	18	10	7	4	1	1
N79596_dh10b_8kb_11022015_0627_1_ch243_file82_strand.fast5_BaseCalled_Template.fasta.maf	ch243_file82	47.80	10	2348	+	2368	gi|170079663|ref|NC_010473.1|	1731604	2532	+	4686137	2655	1799	67.76	75.97	31	3.62	99.16	6	5	3	3	3	2
N79596_dh10b_8kb_11022015_0627_1_ch328_file94_strand.fast5_BaseCalled_Template.fasta.maf	ch328_file94	48.98	18	3421	+	3483	gi|170079663|ref|NC_010473.1|	211526	3933	+	4686137	4032	2592	64.29	74.42	15	3.15	98.22	3	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch434_file16_strand.fast5_BaseCalled_Template.fasta.maf	ch434_file16	51.57	10	1964	+	1974	gi|170079663|ref|NC_010473.1|	2740043	2088	+	4686137	2168	1529	70.53	77.46	23	4.18	99.49	14	4	2	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file62_strand.fast5_BaseCalled_Template.fasta.maf	ch327_file62	51.54	11	242	+	260	gi|170079663|ref|NC_010473.1|	2218417	253	+	4686137	262	197	75.19	75.77	15	4.28	93.08	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file43_strand.fast5_BaseCalled_Template.fasta.maf	ch327_file43	51.54	29	4983	+	5037	gi|170079663|ref|NC_010473.1|	3642963	5508	+	4686137	5724	3911	68.33	77.65	29	3.61	98.93	21	14	9	5	3	1
N79596_dh10b_8kb_11022015_0627_1_ch294_file30_strand.fast5_BaseCalled_Template.fasta.maf	ch294_file30	48.36	3	3678	+	3685	gi|170079663|ref|NC_010473.1|	3813800	3956	+	4686137	4154	2868	69.04	77.83	45	3.81	99.81	23	15	10	7	6	5
N79596_dh10b_8kb_11022015_0627_1_ch9_file40_strand.fast5_BaseCalled_Template.fasta.maf	ch9_file40	51.49	8	1165	+	1208	gi|170079663|ref|NC_010473.1|	3827286	1379	+	4686137	1397	906	64.85	75.00	15	3.10	96.44	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch452_file79_strand.fast5_BaseCalled_Template.fasta.maf	ch452_file79	49.19	5	2335	+	2604	gi|170079663|ref|NC_010473.1|	2274457	2642	+	4686137	2753	1703	61.86	65.40	20	2.86	89.67	7	4	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch360_file97_strand.fast5_BaseCalled_Template.fasta.maf	ch360_file97	48.28	6	1784	+	1798	gi|170079663|ref|NC_010473.1|	3595076	1881	+	4686137	2028	1267	62.48	70.47	28	3.00	99.22	4	3	3	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch68_file141_strand.fast5_BaseCalled_Template.fasta.maf	ch68_file141	50.37	6	4789	+	6545	gi|170079663|ref|NC_010473.1|	942431	5529	+	4686137	5672	3674	64.77	56.13	32	3.29	73.17	14	12	4	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch367_file134_strand.fast5_BaseCalled_Template.fasta.maf	ch367_file134	49.20	68	5578	+	5648	gi|170079663|ref|NC_010473.1|	2364726	6155	+	4686137	6440	4172	64.78	73.87	22	3.19	98.76	15	8	4	3	0	0
N79596_dh10b_8kb_11022015_0627_1_ch486_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch486_file4	52.60	18	4019	+	4065	gi|170079663|ref|NC_010473.1|	862623	4226	+	4686137	4430	3184	71.87	78.33	37	4.30	98.87	39	25	16	8	7	7
N79596_dh10b_8kb_11022015_0627_1_ch48_file7_strand.fast5_BaseCalled_Template.fasta.maf	ch48_file7	49.73	11	3321	+	3336	gi|170079663|ref|NC_010473.1|	863418	3686	+	4686137	3785	2604	68.80	78.06	36	3.59	99.55	20	10	6	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch181_file67_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file67	52.69	33	2342	+	2382	gi|170079663|ref|NC_010473.1|	961004	2705	+	4686137	2772	1810	65.30	75.99	23	3.35	98.32	9	7	4	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file86_strand.fast5_BaseCalled_Template.fasta.maf	ch154_file86	52.80	9	3874	+	4708	gi|170079663|ref|NC_010473.1|	3713927	4398	+	4686137	4533	2922	64.46	62.06	28	3.26	82.29	15	8	3	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch281_file8_strand.fast5_BaseCalled_Template.fasta.maf	ch281_file8	50.25	2	4837	+	4842	gi|170079663|ref|NC_010473.1|	932282	5809	+	4686137	5937	3775	63.58	77.96	22	3.21	99.90	17	7	4	3	0	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file119_strand.fast5_BaseCalled_Template.fasta.maf	ch154_file119	51.59	7	7411	+	7420	gi|170079663|ref|NC_010473.1|	3985261	7606	+	4686137	8151	5433	66.65	73.22	38	3.42	99.88	27	19	14	9	3	3
N79596_dh10b_8kb_11022015_0627_1_ch374_file36_strand.fast5_BaseCalled_Template.fasta.maf	ch374_file36	51.73	34	939	+	1013	gi|170079663|ref|NC_010473.1|	2585182	1018	+	4686137	1059	733	69.22	72.36	29	3.90	92.69	5	4	3	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch176_file45_strand.fast5_BaseCalled_Template.fasta.maf	ch176_file45	51.15	263	1335	+	1609	gi|170079663|ref|NC_010473.1|	3028946	1520	+	4686137	1567	1006	64.20	62.52	27	3.13	82.97	3	2	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch306_file57_strand.fast5_BaseCalled_Template.fasta.maf	ch306_file57	48.48	16	5061	+	5091	gi|170079663|ref|NC_010473.1|	3089333	5378	+	4686137	5619	3918	69.73	76.96	34	3.91	99.41	29	17	11	5	4	4
N79596_dh10b_8kb_11022015_0627_1_ch453_file93_strand.fast5_BaseCalled_Template.fasta.maf	ch453_file93	50.69	7	5473	+	5490	gi|170079663|ref|NC_010473.1|	1797608	6034	+	4686137	6228	4306	69.14	78.43	36	3.85	99.69	34	16	13	10	7	3
N79596_dh10b_8kb_11022015_0627_1_ch219_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch219_file9	50.74	26	1244	+	1279	gi|170079663|ref|NC_010473.1|	3984036	1577	+	4686137	1346	867	64.41	67.79	18	3.19	97.26	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch155_file35_strand.fast5_BaseCalled_Template.fasta.maf	ch155_file35	52.37	9	619	+	634	gi|170079663|ref|NC_010473.1|	2834586	682	+	4686137	700	492	70.29	77.60	33	4.07	97.63	6	3	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch18_file134_strand.fast5_BaseCalled_Template.fasta.maf	ch18_file134	53.41	30	613	+	659	gi|170079663|ref|NC_010473.1|	1407947	613	+	4686137	663	457	68.93	69.35	30	3.84	93.02	3	3	3	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch374_file158_strand.fast5_BaseCalled_Template.fasta.maf	ch374_file158	49.49	39	8029	+	8077	gi|170079663|ref|NC_010473.1|	3969283	8384	+	4686137	8918	5898	66.14	73.02	33	3.37	99.41	32	16	8	6	6	3
N79596_dh10b_8kb_11022015_0627_1_ch284_file64_strand.fast5_BaseCalled_Template.fasta.maf	ch284_file64	50.15	49	1871	+	1958	gi|170079663|ref|NC_010473.1|	3216652	2240	+	4686137	2286	1466	64.13	74.87	25	3.18	95.56	7	3	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch195_file76_strand.fast5_BaseCalled_Template.fasta.maf	ch195_file76	52.10	6	5178	+	5196	gi|170079663|ref|NC_010473.1|	1592431	5737	+	4686137	5920	3973	67.11	76.46	24	3.47	99.65	25	16	7	4	2	0
N79596_dh10b_8kb_11022015_0627_1_ch415_file76_strand.fast5_BaseCalled_Template.fasta.maf	ch415_file76	51.89	0	4064	+	4072	gi|170079663|ref|NC_010473.1|	3069767	4437	+	4686137	4654	3013	64.74	73.99	24	3.15	99.80	14	8	5	3	1	0
N79596_dh10b_8kb_11022015_0627_1_ch485_file39_strand.fast5_BaseCalled_Template.fasta.maf	ch485_file39	50.33	38	2606	+	3453	gi|170079663|ref|NC_010473.1|	2801883	2940	+	4686137	2899	2000	68.99	57.92	22	3.70	75.47	13	9	7	3	0	0
N79596_dh10b_8kb_11022015_0627_1_ch455_file74_strand.fast5_BaseCalled_Template.fasta.maf	ch455_file74	49.60	15	1470	+	1494	gi|170079663|ref|NC_010473.1|	3074343	1603	+	4686137	1663	1081	65.00	72.36	24	3.11	98.39	2	2	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file14_strand.fast5_BaseCalled_Template.fasta.maf	ch136_file14	51.66	6	1168	+	1175	gi|170079663|ref|NC_010473.1|	1748394	1288	+	4686137	1349	848	62.86	72.17	14	2.89	99.40	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch408_file28_strand.fast5_BaseCalled_Template.fasta.maf	ch408_file28	51.40	10	2730	+	2745	gi|170079663|ref|NC_010473.1|	1845210	2973	+	4686137	3079	2135	69.34	77.78	24	3.82	99.45	16	11	6	4	3	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch75_file5	51.07	2	4098	+	4106	gi|170079663|ref|NC_010473.1|	4328370	4753	+	4686137	4901	3083	62.91	75.09	22	2.94	99.81	5	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file76_strand.fast5_BaseCalled_Template.fasta.maf	ch281_file76	49.94	0	4032	+	4041	gi|170079663|ref|NC_010473.1|	1282273	4627	+	4686137	4819	3016	62.59	74.63	24	2.91	99.78	4	3	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch423_file3_strand.fast5_BaseCalled_Template.fasta.maf	ch423_file3	50.57	6	6793	+	6810	gi|170079663|ref|NC_010473.1|	578757	7317	+	4686137	7608	5399	70.96	79.28	44	4.09	99.75	44	32	18	13	7	7
N79596_dh10b_8kb_11022015_0627_1_ch433_file11_strand.fast5_BaseCalled_Template.fasta.maf	ch433_file11	52.48	12	5253	+	5501	gi|170079663|ref|NC_010473.1|	3680796	5648	+	4686137	5913	4099	69.32	74.51	41	3.90	95.49	28	18	12	7	4	3
N79596_dh10b_8kb_11022015_0627_1_ch1_file23_strand.fast5_BaseCalled_Template.fasta.maf	ch1_file23	51.75	7	4762	+	4790	gi|170079663|ref|NC_010473.1|	916370	5408	+	4686137	5599	3588	64.08	74.91	19	3.04	99.42	6	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch474_file49_strand.fast5_BaseCalled_Template.fasta.maf	ch474_file49	51.30	4	3856	+	3879	gi|170079663|ref|NC_010473.1|	4583851	4396	+	4686137	4517	3011	66.66	77.62	59	3.31	99.41	11	9	7	5	4	3
N79596_dh10b_8kb_11022015_0627_1_ch178_file6_strand.fast5_BaseCalled_Template.fasta.maf	ch178_file6	50.67	0	4352	+	4356	gi|170079663|ref|NC_010473.1|	440794	4726	+	4686137	4873	3480	71.41	79.89	29	4.29	99.91	37	22	18	12	8	6
N79596_dh10b_8kb_11022015_0627_1_ch42_file57_strand.fast5_BaseCalled_Template.fasta.maf	ch42_file57	50.07	7	1491	+	1510	gi|170079663|ref|NC_010473.1|	1807804	1539	+	4686137	1480	934	63.11	61.85	16	2.87	98.74	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch361_file28_strand.fast5_BaseCalled_Template.fasta.maf	ch361_file28	52.62	23	3071	+	3115	gi|170079663|ref|NC_010473.1|	2270141	3258	+	4686137	3407	2409	70.71	77.34	31	4.14	98.59	28	17	11	6	5	1
N79596_dh10b_8kb_11022015_0627_1_ch72_file74_strand.fast5_BaseCalled_Template.fasta.maf	ch72_file74	51.89	14	877	+	898	gi|170079663|ref|NC_010473.1|	2626516	893	+	4686137	963	643	66.77	71.60	16	3.40	97.66	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch1_file149_strand.fast5_BaseCalled_Template.fasta.maf	ch1_file149	49.03	21	2033	+	2068	gi|170079663|ref|NC_010473.1|	3379369	2189	+	4686137	2292	1526	66.58	73.79	20	3.33	98.31	5	3	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch14_file1_strand.fast5_BaseCalled_Template.fasta.maf	ch14_file1	52.01	5	3709	+	3790	gi|170079663|ref|NC_010473.1|	3030696	4035	+	4686137	4208	3003	71.36	79.23	30	4.27	97.86	22	14	9	6	3	2
N79596_dh10b_8kb_11022015_0627_1_ch408_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch408_file15	53.97	5	1602	+	1612	gi|170079663|ref|NC_010473.1|	2890710	1791	+	4686137	1841	1306	70.94	81.02	24	4.15	99.38	9	9	6	4	2	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file6_strand.fast5_BaseCalled_Template.fasta.maf	ch327_file6	51.83	57	1110	+	1175	gi|170079663|ref|NC_010473.1|	172193	1227	+	4686137	1252	904	72.20	76.94	26	3.98	94.47	9	6	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch134_file17_strand.fast5_BaseCalled_Template.fasta.maf	ch134_file17	53.13	1	7623	+	7659	gi|170079663|ref|NC_010473.1|	2933626	8350	+	4686137	8700	5788	66.53	75.57	35	3.36	99.53	27	14	11	5	3	1
N79596_dh10b_8kb_11022015_0627_1_ch216_file111_strand.fast5_BaseCalled_Template.fasta.maf	ch216_file111	51.37	5	2932	+	2953	gi|170079663|ref|NC_010473.1|	471472	3171	+	4686137	3307	2274	68.76	77.01	31	3.73	99.29	18	10	6	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch253_file21_strand.fast5_BaseCalled_Template.fasta.maf	ch253_file21	50.14	15	5227	+	5261	gi|170079663|ref|NC_010473.1|	165282	5759	+	4686137	5993	3813	63.62	72.48	26	3.00	99.35	13	9	6	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch206_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch206_file5	52.86	64	1945	+	2011	gi|170079663|ref|NC_010473.1|	4568261	2373	+	4686137	2397	1583	66.04	78.72	26	3.52	96.72	8	4	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch136_file24_strand.fast5_BaseCalled_Template.fasta.maf	ch136_file24	50.27	19	2415	+	2439	gi|170079663|ref|NC_010473.1|	732934	2591	+	4686137	2707	1841	68.01	75.48	26	3.64	99.02	13	10	8	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch354_file31_strand.fast5_BaseCalled_Template.fasta.maf	ch354_file31	52.19	47	3377	+	3426	gi|170079663|ref|NC_010473.1|	2914013	3605	+	4686137	3782	2580	68.22	75.31	23	3.64	98.57	19	12	9	6	1	0
N79596_dh10b_8kb_11022015_0627_1_ch468_file34_strand.fast5_BaseCalled_Template.fasta.maf	ch468_file34	52.79	2	3082	+	3099	gi|170079663|ref|NC_010473.1|	4657147	3242	+	4686137	3465	2262	65.28	72.99	23	3.29	99.45	9	6	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch292_file49_strand.fast5_BaseCalled_Template.fasta.maf	ch292_file49	52.10	15	4105	+	4134	gi|170079663|ref|NC_010473.1|	1475564	4447	+	4686137	4666	3160	67.72	76.44	24	3.50	99.30	25	13	6	3	1	0
N79596_dh10b_8kb_11022015_0627_1_ch110_file173_strand.fast5_BaseCalled_Template.fasta.maf	ch110_file173	47.24	25	1154	+	1179	gi|170079663|ref|NC_010473.1|	3148451	1306	+	4686137	1349	887	65.75	75.23	18	3.25	97.88	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file160_strand.fast5_BaseCalled_Template.fasta.maf	ch286_file160	50.57	28	2399	+	2444	gi|170079663|ref|NC_010473.1|	3831141	2492	+	4686137	2668	1793	67.20	73.36	23	3.50	98.16	8	6	3	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch441_file28_strand.fast5_BaseCalled_Template.fasta.maf	ch441_file28	53.04	72	1799	+	1874	gi|170079663|ref|NC_010473.1|	302826	1898	+	4686137	1998	1376	68.87	73.43	21	3.68	96.00	13	11	6	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch366_file44_strand.fast5_BaseCalled_Template.fasta.maf	ch366_file44	50.48	4	1001	+	1048	gi|170079663|ref|NC_010473.1|	20509	1067	+	4686137	1113	747	67.12	71.28	27	3.35	95.52	5	4	3	1	1	1
